tweet,sarcasm,sentiment,dialect
برشلونة يستهدف التعاقد مع خليفة بيكيه 77,FALSE,NEU,msa
اخطر_انواع_النساء الخارجيات الحروريات اللاتي تجردن من الخُلق والإنسانية والأنوثة,TRUE,NEG,msa
كذلك فيه البعض يفضل التأكسي على اوبر او كريمبالرغم من جهل الراكب لمعلومات السائق وحتى معلومات السيارة٣ اوبر كريم,FALSE,NEG,msa
غوبيرت بريفلي ايش كان يفكر 184,FALSE,NEU,levant
350 طفلاً فلسطينياً يقبعون في سجون الاحتلال,FALSE,NEG,msa
أنا إللي غلطان قولت النهاردة أبـعـد عن الأخبار برضه مافيش فايدة يــارب إحرق المسئولين في مصر ولـع في عزبة عبد العال و أعضاء عزبة ع العال ولع في أي مسئول مش بيتكلم عربي نفهمه وإبعد عنا حكومة_مبلولي وإحدفهم في البحر قادر ياكريم والدنيا بترجع لـ ورا,TRUE,NEG,egypt
السيرة الذاتية للرئيس محمد_مرسي في موقع ويكيبديا مصر انتخبوا_العرص,TRUE,NEU,egypt
يطلبون السلاح من الغرب ويلومونه لماذا يمنعه عنهم؟ بالرغم انه زودهم بما يكفي منه باستثناء النوعي لكن جبهة النصره واحرار الاخوان سرقوا اسلحتهم,FALSE,NEG,msa
عاجل حلباشتباكات عنيفة تجري الآن على محور حي بستان القصر و الجيش_السوري يرد على قذائف الإرهابيين بالمدفعية الثقيلة,FALSE,NEU,msa
_1 مناكفة سيسي للملكه بشأن سوريا ومساندته القويه لبشار والعدوان الروسي وخذلانه في البمن يؤكد أنه جزء من مشروع تقسيم المنطق,FALSE,NEG,msa
_8 من يريد إسالة دمه فليكن بجبهات الجهاد والعز والفخر بمواجهة داعش كما واجه الامام الحسين ع جدهم الملعون يزيد في كربلاء ل,FALSE,POS,msa
الحب لا يعرف بروتوكولات المراسم الملكية شاهدوا العاشقين بالـ صور العائلة_الملكية بريطانيا,FALSE,NEU,msa
أنباء عن تركيب مرآة في بهو بيت الوسط حتى كل سياسي يشوف حجمه قبل ما يفوت يطلب وزارات وحقايب,FALSE,NEG,msa
توني صحيت,FALSE,NEU,gulf
الزعيم العربي حتئ وان أدت تصرفاته إلئ هلاك نصف الشعب وهجرة النصف الآخر يبقئ هوه حامي حمى آلامه,TRUE,NEG,msa
انا ك طالبة بالكلية العربية اطالب من تخفيض القليل من الرسوم لان هناك من كان يريد الدراسة والاخرون يريدون ان يستمروو بالدراسة ولكن من ارتفاع الرسوم تمت الطلبة الوقوف عن تكميل الدراسة ورجاء التخفيض من الرسوم الطالب_مش_دينار,FALSE,NEG,msa
__تاريخ اجداد اردوغان هو القتل والسبي والمجازر بحق الشعوب الحرة وابادة الارمن والفرمانات ضد الاقليات اكبر د,FALSE,NEG,msa
الثوره قادمه مصر_لن_تركع يا سيسي وهنقتص منك بحق كل ذل شافه الشعب من يوم انقلابك وبحق كل سجين اتحرم منه اهله وبحق كل شهيد راح في ساعة غدر,FALSE,NEG,msa
أسرع هاتف أندرويد في الولايات_المتحدة اسأل_أكثر 73,FALSE,NEU,msa
_33 تحذيرات_رعاه_الارهابمصر بخير يا شوية خرفان يا بتوعماااسريا بتوع 11 11كشفناكماسمها مصر الكنانة محفوظه من رب_العالم,TRUE,NEG,egypt
تطبيق لتحويل الاندرويد بالكامل الى جهاز كمبيوتر لتحكم مثل ويندوز ولينكس 19 6,FALSE,NEU,msa
زاهر ده كنز من كنوز مصر علاء وجمال مبارك وراء نجاح دورة حوض النيل,FALSE,POS,egypt
علاقة روسيا بالفلسطينين منذ التاريخ حتى الآن ج 2 د أمين صفية عن قُرب,FALSE,NEU,msa
"الفيفا_هلالي الامم المتحده هلاليه، الاسيوي الذي تفل ع الاتحاد هلالي، الجامعة العربية هلالية، والشعب كله يردد عشان سلمان الهلال",TRUE,NEG,gulf
2213 111 فيدرر كان لسه هو الافضل في التاريخ والارقام تثبت من ناحيه بطولات القراند سلام والماسترز والخ,FALSE,NEU,egypt
"اللهم إني أسألك فرجاً قريباً، وصبراً جميلاً، ورزقاً واسعاً، والعافية من البلايا، وشكر العافية والشكر عليها، وأسألك الغنى من الناس ولاحول ولا قوة إلا بالله العلي العظيم",FALSE,POS,msa
قطر يفوز,FALSE,POS,msa
الواتساب_معلق,FALSE,NEU,egypt
كلب دجال حقير كان يقتل اطفال سوريا ويحارب مع جبهة النصره الارهابيه والان يتباكى على حلب لماذا لم تتباكى عندما قتلوا 96,TRUE,NEG,levant
"صباحي بنظرة عيونك غير ، قوم و غير لي صباحي",FALSE,POS,egypt
اجمع ٣ اعلانات دستوريه واحصل علي طائر النهضه مجانا ٠٠ هذا العرض ساري حتي ١٥ديسمبر,TRUE,NEG,egypt
هدم واحراق المساجد والمنازل وحشية لم يفعلها الاحتلال الغاشم الانقلاب تحول الى ابشع احتلال لمصر وشعبها,FALSE,NEG,msa
ااااا صمت متى اصير18بسسسس 139,FALSE,NEU,egypt
منا_وجرالعما كيف مرقت هيدي تاعيت رامي عياش,FALSE,NEG,gulf
مش فاهم ولا عـارف ليه الإعلام_الفاشل في مصر مصمم ينـشـر صـورة السيدة الفاضلة رئيسة كرواتيا الست الوطنية بالنسبة لبلدها المحترمة البسيطة و هي بالـمـايـوه وبالرغم من كده مش صورتها يا إعلام نجس وشـاذ مش هي إللي بالمايوه إحترموا نفسكم عشان الناس تحترمكم,TRUE,NEG,egypt
شاهد نجوم بالعربى يفاجئون لميس الحديدى بتقليدها عمرو_أديب على الهواء 018 702,FALSE,NEU,msa
لو اقدر اخليك جنبي ع طول,FALSE,POS,egypt
المتحدث باسم البيت الابيض جوش إيرنست جميع العمليات العسكرية ضد داعش هي تحت سيطرة الحكومة المركزية في العراق,FALSE,NEU,msa
حلب الجيش السوري يساعد النازحين السوريين 34,FALSE,POS,msa
الأسواني ان الجرائم التى يرتكبها الاخوان المسلمون تتزايد كل يوم وبالرغم من بشاعتها فهي تكشف حقيقة الاخوان التي,FALSE,NEG,msa
هذا ما كان ينشره عـ حسابه إرهابي يدعم بالإرهابيين بنغازي زيك بالضبط كوبلر_داعم_الإرهابيين 9,FALSE,NEG,msa
الجمعة المنتج صادق الصباح يحتفل بزواج ابنته فى لبنان فن وفنون 2,FALSE,NEU,msa
الملك سليمان يصل الاثنين الى بيروت على رأس وفد سعودي لتهنئة ميشال عون بانتخابه رئيساً للجمهورية,FALSE,NEU,msa
في زمنالآيفونالأنترنتبرشلونةديورهاري بوترديزنيبوينغماكدونالد نحن لسنا أمتداداً لأحدبل أمتداداً لرغباتنا وحاجاتنابالحضارة الكونية,FALSE,NEU,msa
3 مورينيو بيليه مارادونا ميسي الافضل بالتاريخ كنت ادرب رونالدو ليس هذا بل الحقيقي البرازيلي المصدر قناة الريال,FALSE,NEU,msa
"إبتكار أبل المذهل، تنفّذه الشركات المنافسة 73 تكنولوجيا",FALSE,NEU,msa
ضد الفساد مع باسم ثورة_25_يناير باسم_رئيسا_لمصر انتخبوا_العرص,FALSE,NEU,msa
كوريا وديبالا أغويرو دعه يعتزل ياخي واذا رفض ميسي ومانع تخلص من ميسي لكن الاتحاد يمنعه لان ميسي يتحكم بهم كلنا نعرف ذلك يتبع,FALSE,NEG,gulf
_ أرامكو السعودية توقع مذكرات تفاهم مع 18 شركة تركيةلتمكينها من المشاركة في مناقصات أرامكو والعمل في السوق السعودية,FALSE,NEU,msa
وكالة رويترز للأنباءعن محامي أحمد_شفيق إن طريق العودة ممهد لرجوع شفيق إلى مصر والمنافسة في الانتخابات الرئاسية ا 818,FALSE,NEU,msa
الرئيس ميشال عون لعدم اللجوء الى الخارج بغية الحصول على منفعة على حساب مصلحة الوطنترجمةفي 25 حزيران 2016حسن 9,FALSE,NEU,levant
__تحية_الرئيس انتخبوا_العرص خليك_مصدق ان الاخوان ارهابيين بدليل ان مات منهم بعد الانقلاب اكثر من 3الاف,TRUE,NEG,egypt
شارك في يوم تضامني من اجل فلسطين في بريطانيا 854,FALSE,NEU,levant
الصلاة فوق الكباري كانت من العادات الحسنة للمرشد محمد بديع رضي الله عنه و ارضاه,FALSE,NEG,egypt
مقتل طفلة وإصابة طفل فى انفجار عبوة بدائية بالقاهرة 37 غزة فلسطين,FALSE,NEU,msa
"روسيا و الصين تستخدمان الفيتو مجدّدًا ضد السوريين، برفض مشروع قرار يطالب بهدنة مدتها سبعة أيام في مدينة حلب سوريا",FALSE,NEU,msa
انتظروا ثورة الجياع قريبا جدا مصر_الليلة,FALSE,NEG,msa
سهرنا يا ليل اليسا,FALSE,POS,msa
اتجنن واكتب على غلاف ورقة الاجابه اوعا تفتح الورقه ارجوكارجوك واكتب فى الورقه الي بعدها برده فتحتها يا حيواااان ؟,TRUE,NEG,egypt
أزمة الفكر فى مصر أن الأعلى صوتاً لا يقول شيئاً والأكثر حكمة لا يسمعه أحد,FALSE,NEG,msa
فكرك هوايا دا صغير ياللي انت ناوي تدوبني دينا_الوديدي,FALSE,NEU,egypt
"عكس ذلك اذا رايت الى فعالية الجامعة العربية منذ نشاتها، نبيل العربي جدير بذلك المنصب",FALSE,POS,msa
حظر ساعة أبل باجتماعات مجلس وزراء بريطانيا 78,FALSE,NEU,msa
3_0 _ ههههههههههههه,FALSE,POS,egypt
"80 من الاعلام يزيف الحقايق عن المراه السعوديه الاعلام الغربي ترك نساء العالم وتجه للمراه السعوديه ، اسباب_العريفي__اسقاط_الولايه",FALSE,NEG,msa
كلام فارغ سمعناه الف مرة وخطوط اردوغان الحمراء اصبحت كقوس قزح يتغير لونها حسب اوامر امريكا وما احداث سوريا عليكم ببعيد,TRUE,NEG,msa
ما يحدث الان في القدس عاااار علي المسلمين لكي الله يا قدس القدس,FALSE,NEG,msa
على أندرويد يحصل على ميزة ردود الأفعال في القصص 073,FALSE,NEU,msa
عالمة صينية تحذر فيروسات أخرى من أسرة كورونا تحملها الخفافيش قد تنتقل لنا 8,FALSE,NEU,msa
أحياناً يكون المظهر الخارجي انسان بس المحتوى حديقة حيوان,TRUE,NEG,msa
_12 05 تخيلو طلعت ميريام فارس مع عساف بكرة بنفس الحفل ما بتخيلهم سوا ابدا,FALSE,NEG,msa
"نبأ، الأثنين، 19 كانون الأول 2016 وصول الدفعة الثانية من الحافلات التي تقل مدنيين محاصرين من أحياء حلب الشرقية 46",FALSE,NEU,msa
"__ هل ترك السيد بانكي مون كل ما حدث ويحدث في سوريا، العراق، وفلسطين من جرائم بشرية فادحة وينظر الى السعودية في ا",FALSE,NEG,msa
أ أنور يجول في ذهني سؤال هل انتصرت الثورة الجزائرية حقاً؟من الذي كتب تاريخها في آخرمراحله؟ألا تعتقد بأنها قد سرق 04,FALSE,NEU,msa
"حتى انت،تراني ذاهبآ لبصيص امل،اعود كرّآتي مهما تبسطت،ب آستجابة تلك القوآعد،ولكن عينك الفآرغه لاترى شيء ف تكسرهآ آنت اقدار لآ آكثر",FALSE,NEG,msa
2010 اليوم في رمضان ضُه ر عصر مغربعشاءفجر,TRUE,NEU,egypt
كوبا موكب رمادة كاسترو يصل إلى كاماغوي 4,FALSE,NEU,msa
"26 لم يغرّر أوباما بالمعارضة السورية وحسب، بل فاجأها بتفرجه على تدخل حزب الله اللبناني والحرس الثوري الإيراني ثم المليشيات العراقية وغيرها",FALSE,NEG,msa
العقل طبعاً يتمني الأستقرار لمنطقة الخليج من خلال المصالحة_الخليجية ولكن هل تستطيع قطر وكيل الدمار فالمنطقه لتنفيذ بنود المصالحه فعلياً؟ولا تنسوا إيران من الإعراب ولكن الأكيد إن مصر ستظل المراقب والميزان الرئيسي لما سوف يحدث فالقادم وتمتلك الكثير من الحقائق والأجابات والحلول,FALSE,POS,msa
احب تومورو,FALSE,POS,msa
قصف جوي على حي الفردوس في حلب يوقع العشرات من السكان بين شهداء وجرحى 2,FALSE,NEU,msa
عشان ما اضيعك يا انت والاصنام 11 الف اللي في حسابك حتى تفو عليك ما حد قالك خذ بلوك يا غبي,TRUE,NEG,egypt
_5 في أمازون تلاقينهم كلهم و تلاقين حاجات كثير تجلط مره,FALSE,NEG,egypt
أمازون تنافس جوجل بخدمة جديدة مشابهة لخدمة يوتيوب طريق النجاح 734,FALSE,NEU,msa
أصدقائي الأعزاء لو سمحتوا مش عايز أقابل حد لانه ممكن نكون مجموعة يمكن تفجيرها ما أجتمع اثنين إلا وكانت القاعدة ثالثهما,FALSE,NEG,egypt
مرسوم_التجنيس الناس يللي بتستاهل يا دولة الرئيس مهمين أكتر من الأم اللبنانية لدرجة إنو ينعملن مرسوم بهالسرعة بالوقت اللي بعدكن عم تناقشو حق الأم اللبنانية بإعطاء الجنسية لولادها,FALSE,NEG,msa
000 عندما نردد ان الاٍرهاب وداعش صناعة إسرائيليه وامريكيه فهذا لن يبرئنا من الاٍرهاب المستند لآيات القران بل سيضيف إلينا الغبا,FALSE,NEU,egypt
لانني في الوسط فساقف في مواجهه اي سعي لاقصاء اي تيار شريطه الا يكون ذلك التيار نفسه ا,FALSE,NEU,msa
انا مسلم وبفتخر,FALSE,POS,msa
النوم لا يجافيني جميع افكار وتخيلات هاري بوتر تقبع الآن في دماغي,FALSE,NEG,msa
إطلاق مشروع يهدف لتمليك الشباب الباحثين عن عمل سيارات تصل قيمتها لـ150 ألف ريال للعمل بها في أوبر و كريم 1,FALSE,POS,msa
"سوريا دولة مسلمة وشعبها يتم قتلهم بدم بارد، مصر والسعودية من أقوى الدول التي ستعيد الحياة لهم ، السيسي خان وعده ، عاهد وغدر",FALSE,NEG,msa
مولانا التيس,TRUE,NEG,egypt
هل يتم تنفيذ القانون على امراء السعودية السجون في السعودية مليئة بآلاف المظلومين لمجرد انهم غير سعوديين وخصومهم سعوديون هل نحب لمصر,FALSE,NEG,msa
هيلاري كلينتون من الجيد أن شخص بمزاج دونالد ترامب ليس مسؤولاً عن القانون في بلدنا ترامب لأنك سوف تكونين في السجن,TRUE,NEG,msa
صور رماد كاسترو يتوقف أمام ضريح جيفارا قبل أن يتابع سيره في أرجاء كوبا 88,FALSE,NEU,msa
"جابر_القرموطي و ليليان_داوود في يوم واحد زي ما توقعنا، أبو هشيمة هايقلبها مراجيح",FALSE,NEG,msa
الكتاب نازل في غوغل دور تلاقيه,FALSE,NEU,egypt
حتى فى أصعب لحظات عمره لم يفشى مرسي اسرار خيانة سيسي ولم يقل شيئا شائنا ضد الخونة والقتلى,TRUE,NEU,egypt
الجو مال اتلحف بكشه ميريام فارس,FALSE,NEU,levant
6 مميزات عظيمة يمتلكها أندرويد ويفتقر إليها آيفون ما هي؟ 0732,FALSE,NEU,msa
أزمة قاعدة بعشيقة لماذا ترفض إيران التدخل التركي في العراق؟ الرابط البديل 964,FALSE,NEU,msa
يخرب بيت كــده أنا بافـتـح الحنفية لقيت ريهام سعيد نازلة منها هو مافيش حاجة غيرها في مصر نهتم بيها ؟؟ كفاية كده قرفتونا المجرم لازم يـاخـــد جـــزاءه فيه قانون بــأة وكــده,TRUE,NEG,egypt
هدنة كيري وإتفاق مسقط لا يساوي شيء على ارض الواقع,FALSE,NEG,msa
_ سيناتور أميركي على أوباما الانتقام من الحوثيين وإيران عبر ـ 1,FALSE,NEU,msa
اعرف ردود فعل زعماء أوروبا حيال سقوط اليمين المتطرف في النمسا 612 764,FALSE,NEU,msa
حلب قصف بالرشاشات الثقيلة من الطيران الحربي على بلدة المنصورة في مدخل حلب الغربي,FALSE,NEU,msa
فَلَم أَرَ بَدراً ضاحِكاً قَبلَ وَجهِهاوَلَم تَرَ قَبلي مَيِّتاً يَتَكَلَّمُ المتنبي,FALSE,POS,msa
"إطلاق النار الذي سمع قرب حاجز قلنديا قبل قليل، نتج عن إطلاق جنود الاحتلال النار صوب مستوطن كان يركض باتجاه الحاجز ظنوا أنه فلسطيني",FALSE,NEU,msa
لمن سأل عن كتابي همزة_بلا_أخطاء معرض_الكويت_الدولي_للكتاب كتاب مدارك اللغة_العربية 423,FALSE,NEU,msa
_ حتى لو ايفون 4 ابيه,FALSE,NEU,egypt
هذه صورة لحلب الغربية بسبب احتلال حلب الشرقية من نظام الأسدخرجوا يحتفلوا بقتلنا,FALSE,NEG,egypt
أنا لو مريض سرطان والمرض لسه في أول أيامه لازم أعترف بوجوده علشان استأصله و لو ما أعترفت في السرطان بيكبر وينتشر في كل جسمي,FALSE,NEU,msa
من يفهم في القانون اكثر من الفقيه الدستوري الدكتور ثروت بدوي والدكتور عاطف البنا والاستاذ جمال عيد كلهم أيدوا قرار الرئيس بعودة البرلمان,FALSE,POS,msa
كيفية حذف كلمة سر دخول ويندوز 10,FALSE,NEU,msa
_22 الفيديو بتاع فورهاند فيدرر في الجراند سلام يحببك في التنس لو انت مش بتتفرج ما بالك اللي بيحبو التنس زيينا,FALSE,POS,egypt
دماغ الداخلية البايظة,TRUE,NEG,egypt
172013 انا فاهمة بس ميجبليش نموذج لبنان المنقسم على روحوا و يعملهولى مثل يحتذى بى عمرو_اديب,TRUE,NEG,egypt
فضلوا يبرروا بمعايير بيئية صارمة لاستخدام الفحم في مصانع الاسمنت وفي الآخر سمحوا باستخدام الفحم بدون موافقة البيئة أوقفوا_الفحم,FALSE,NEG,msa
إنفوغرافيك أبل تتصدر قائمة أعلى الشركات قيمة 0,FALSE,NEU,msa
61 ألف مبتعث يضعون المملكة في المرتبة الثالثة بأمريكا بعد الصين و الهند الجامعات الصين المبتعثين 5,FALSE,NEU,msa
أنا بعد ما عشت المعاناة السنادي لا يمكن أخلي ولادي يكرروها مالها صناعه ثانوية_عامة,FALSE,NEG,egypt
كنت ف البدرشين من يومين الناس هناك كلهم مش طايقين نفسهم كله بيتكلم عن تقنين أوضاع الإخوان نخبة_عرة,FALSE,NEG,msa
هل لديك أيّة فكرة عن معنى أن يتعب الإنسان من قلبه ؟,FALSE,NEG,msa
قروب_المحبه_والموده قروب_فيدرر_للدعمسقى الله أجـسَاد المرضى عـافيه ؛ وقبور المـوتى رحمةً واسـعَه,FALSE,NEU,msa
5 أفلام من خلف حائط_برلين تُعرض بالمهرجان ضمن أسبوع النقاد مهرجان_القاهرة_السينمائي 9612,FALSE,NEU,msa
"فى فتره كده منتشر فيها المحن الاسلامى، انا جمعت الحمد الله كمية صور منها عظيمة و حيتعمل عليها احلى تحفيل",TRUE,NEG,egypt
جوائز نوبل تسلّم بحفل لا يحضره بوب ديلان 53,FALSE,NEU,msa
10 تالله انها لا تساوي شيء من نظارتي غوتشي,FALSE,NEG,msa
سبحان المعز المذل قصة علي العريض من السجن إلي وزير داخلية تونس,FALSE,NEU,msa
لافروف لن نسمح بأي قرار أممي يساعد مسلحي حلب 9 572,FALSE,NEU,msa
انت وين تگدر للعراق اردوغان ابو السكايبي ياهو الجاي ويريد يحتل العراق شكوو شعدنه 2,FALSE,NEU,gulf
طيب كلام جد ليه جوجل بقى احسن من ياهو ك يعني ؟؟,FALSE,NEU,egypt
ستبقى_حلب اغتصبوا نسائهاوقتلوا اطفالهاودمروا بيوتهاوقصفوا مساجدهاوسجنوا رجالهاوالامة باكملها نيامالى متى يا 3,FALSE,NEG,levant
رئيس المجلس الاعلى للقضاء الحالى من رموز استقلال القضاء وقد صنع مشروعا عظيما مع المستشار احمد مكي من اجل استقلال القضاء الواجب مساندته,FALSE,POS,msa
ابن ميريام فارس يشعل انستغرام بطرافته فيديو 2 60,FALSE,NEU,msa
الهام_شاهين سكس ودعارة وذهبت الشبوبية منها اصبحت تريد ان تصبح دبابة لسيسي والمجرم بشار 9,TRUE,NEG,egypt
كريستيانو_رونالدو على شاشة مع عمرو_اديب 5,FALSE,NEU,msa
عملية_البنيان_المرصوص توجيه نداءات للمدنيين بمناطق الاشتباك في الجيزة البحرية للخروج عبر ممرات آمنة سرت ليبيا 78,FALSE,NEU,msa
الى متى هالتخلف طالما الرجال في حاله ليه كل هالدراما حز بخاطري النهايه التعيسه لما ما اكل وجبته,TRUE,NEG,msa
2 وقوى وطنية توقع على وثيقة الأزهر المتوازنة لنبذ العنف فيزايد عليها بعض جمهورها وفورا يبدأ بعض قياداتها بمكيافيلية في التنصل من الوثيقة,FALSE,NEU,msa
نحن أمه يأساده لأيستقيل المدير العام من منصبه وتطاالبون رئيس الدوله يستقيل ؟,FALSE,NEG,msa
لن أتعجب لو قام الرئيس العام لرعاية الشباب بتهنئة المقام السامي بالتأهل لكأس أسيا وأن هذا الأمر تم وفق خطط علمية مدروسة السعودية,FALSE,NEG,msa
27 بيض الله وجهك يا شمرية العراق و الله يكثر من امثالك,FALSE,POS,msa
الأسواني أتوجه الى أصدقائى في جبهة الانقاذ بسؤال واحد هل نريد الدولة الديمقراطية التى قامت من أجلها الثورة أم نريد,FALSE,NEU,msa
عندما تدير الحياة لك ظهرها إضربها على قفاها بعنف لتستدير لك ثم أدر أنت ظهرك لها وأطلق قدميك للريح وفر منها حقيقة,TRUE,POS,egypt
"٢٩ امريكا_ومحاربة_الارهاب،وعندما ارادت اعتقال نوريغا رئيس دولة،اعتقلة بقوات كوماندوز من وسط جيش، فهل يحتاج البغدادي هذه",FALSE,NEG,egypt
الزباله غوتشي 45,TRUE,NEG,egypt
استغلال الهدنة في تعز بالقصف على المدنيينهذا ما اراده كيري و الأمم_المتحدةفكلما وجدوا حليفهم منهزم أنقذوه,FALSE,NEG,msa
محرر بريطاني عمل مع إبان غزو العراقيكشف تزييفهم فيديوهات لتظهر في الإعلام أنها عربيةوطرق تعقبها بمساعدة جوجل وبموا,TRUE,NEG,msa
"شرفت بزيارة الشيخ المُحدّث المحقَّق محمد بن ناصر العجمي وفقه الله ،وأهداني مجموعة من كتبه وتحقيقاته العلمية 5",FALSE,POS,msa
_ أنت مع حد الردة؟ نعم أنت مع الجزية لغير المسلمين؟ نعم أنت مع السبي والرق والفتوحات الإسلامية؟ نعم أنت مع داعش؟ لاإنه,FALSE,NEG,msa
مش عاجبهم السيسي و بيصرخوا بكل اللغات طب عندكم بـديـل خ خ خ خ خ نايمين وماحدش بيرد هي الناس دي عاوزين إيـه ؟؟,FALSE,NEG,egypt
أسم_فيلم_بتحبه أسف على الإزعاج,FALSE,POS,egypt
عشرات الضحايا في قصف_روسي عنيف على أحياء حلب الشرقية تقرير طارق اللبان 8,FALSE,NEU,msa
يجب على تركيا و إيران و الصين و روسيا أن تُتاجر مع عملاتها ليست هناك حاجة للتجارة مع الدولار و اليورو,FALSE,NEU,msa
7436 الروت على أندرويد كل ما تريد معرفته 58,FALSE,NEU,msa
884 عرض يحاكي معركة موسكو عام 1941,FALSE,NEU,msa
رئيس شركة أبل الواقع المعزز سيصبح أهم من الطعام 34 37,FALSE,NEU,msa
10 انا كمان اتابعها بس في الفترة الاخيرة سارت كلها بوكيمون,FALSE,NEG,egypt
يارب يعدي ذا اليوم على خير,FALSE,POS,msa
النائب أبل يسأل الوزير العبيدي عن الملاحق الصحية بالخارج 105,FALSE,NEU,msa
لا يحق لعاهر متلك ان يذكر اسم حلب انا ابن حلب ومن قلب حلب بقلك القافلة تسير والكلاب امثالك تعوي,TRUE,NEG,levant
"__ القبض_علي_ممدوح_الشمري، عقبال السبيكه فيحان ههههههها خدعتكم وكانني جستن بيري جاستن بيبر",FALSE,NEU,gulf
والعيل يكبر ويؤدي الصلاة في أوقاتها لكن عنده قناعة ان نشر الدين لا يتم الا باستخدام العنف,TRUE,NEG,msa
"إذا لم تضع الأمة الإسلام قبل العروبة فستبقى في ذيل الأمم، كانت العرب على العروبة متخلفة أكثر من ألف عام فجاءهم الإسل",FALSE,NEG,msa
اخبار برشلونة اليوم 10 10 2016 بيكيه يثير الجدل مجدداً بسبب قميصه الكتلوني,FALSE,NEU,msa
اردوغان سياسي محنك غير سيسي مصر بيقدر يعمل اللى هو عايزه وبيلعبها صح,FALSE,NEU,egypt
جزيل الشكر والتقدير لمحمد يحيى احمد الشيخ وسيد أحمد أحمد الشيخ على كرم الضيافه وحسن الوفاده بقلمي,FALSE,POS,msa
5 هاتلي اخوان أي حاجة مش تنوين ومش ضمير اخوان وبعدها كلمة مش هتلاقي غير لوط وشياطين,TRUE,NEG,egypt
لافروف واشنطن سحبت اقتراح كيري حول حلب سياسي_سيريانيوز لمزيد من الأخبار 393,FALSE,NEU,msa
شكرا لكل من شارك في البرنامج انتم شركاء في هذه الفرحة احسن فريق اعداد و اخراج و انتاج و كتابة فخور بشغلي معاكم,FALSE,POS,egypt
الناس اللي بتكدب محتاجين يدركوا حقيقة ان الزمن اتغير وبقينا في عصر ثورة الاتصالات والمعلومات مافيش_حاجة_بتستخبى,FALSE,NEG,egypt
____ قطر هي المسؤلة علي كل الدماء الليبية وسوف ياتي يوم تكون مسؤلة امام المجتمع الدولي علي ذلك,FALSE,NEG,msa
لأول مرة منذ 13 عام لا يتواجد روجر فيدرر أو رافائيل نادال ضمن الأربعة الأوائل في التصنيف العالمي للتنس,FALSE,NEU,msa
عضو لجنة الصحة بـ النواب تعليقا على واقعة القصر العيني قرنية العين ليست عضوا طب المؤخرة سعادتك تعتبر عضو ولا مش عضو؟ أصل سعادتك عضو في الطابونة وشبه الـمـؤخـرة تمام يا حاج ملبلولي أبوس إيدك إمنع المسئولين من الإدلاء برأيهم أو بأي تصريح علي الميديا دول يارجل,TRUE,NEG,egypt
"3 لا أدعم لا علنا ولا سرا أيا من المرشحين وكبرلماني سيراقب الرئيس القادم أفضل الاحتفاظ باختياري لنفسي، السر الانتخابي",FALSE,NEU,msa
القوات السعودية تصد هجوما للحوثيين على جازان سكاي_أخبار 44 64,FALSE,NEU,msa
سورية تثير تساؤلات الأميركيين عن قوتهم الاستثنائية السعودية 3,FALSE,NEU,msa
لما اشوف هيلاري كلنتون ودونالد ترمب يتهاوشون اتذكر فام,FALSE,NEU,egypt
777 مو ماركات تقليد عندهم منتجات تجميل طبيعه نفس جودة المنتجات الكورية جربتها طلبتها من موقع امازون لكن صعب اطلبها من موقعها الاصلي,FALSE,NEU,gulf
كتلة الجمهوريين في مجلس الشيوخ وعدو هيلاري كلنتون انهم سوف يتعاملون معها افضل من تعاملهم مع اوباما,FALSE,NEU,msa
نادين_نسيب_نجيمنجمة الشاشة العربية بوقت الحالي,FALSE,POS,msa
الف مبرررروك للعالمي ولجماهيرهـ النصر_الهلال,FALSE,POS,msa
"قال رسول الله صلى الله عليه وسلم الصلوات الخمس، والجمعة إلى الجمعة، ورمضان إلى رمضان، مكفرات ما بينهم إذا اجتنبت الكبائر نشر_سيرته",FALSE,NEU,msa
يا سيسي هوا انته مش مواطن مصري دي مصر حاجه كبيره خصاره في واحد زيك قد لا تفهمني باللغه العربيه الفصحى فحاولت ان اوضح ل,TRUE,NEG,egypt
اليمنية وكيل محافظة شبوه يشدد على تفعيل مكاتب الإدارة المحلية بـ الروضة 4 التحالف_العربي_سند_اليمن,FALSE,NEU,msa
"198 السيسي مش ناوي يبيع مصر أبداً مش حيحصل الكلام ده كل اللي حيعمله أنه حيوزعها بالإيجار المنتهي بالتمليك بين روسيا وايران،سيس",TRUE,NEG,egypt
_24 مؤسسة كير الاخوانية بتمول حملة هيلاري ومؤسسة جوزها كلنتون الخيرية عايز منهم ايه ؟,TRUE,NEG,egypt
الخطوط السعوديةوماأداراك ماهي لأول مرة في حياتي تمرعلي واحدمصدر بوردنق ويغلقون البوابة بوجهه هذه آخرالتطورات التي وصلواإليها برافوا,FALSE,POS,msa
الزبده اللعبه رهييييييبه لا تفوتكم 863,FALSE,NEU,msa
الجامعة العربية تطالب بالتصدي لمحاولات إسرائيل إضفاء الشرعية على الاستيطان 53,FALSE,NEU,msa
_ ابو جستن وش الإبداع في صياغة المشاعر غطيت على جستن بيبر,FALSE,POS,gulf
بسمة أمل جديدة مع لذة العطاء,FALSE,POS,msa
راحت عليك يا أردوغان روح العب غيرها العراق_تركيا العباديالعراق جون_كيربي داعش التحالف_الدولي 5,TRUE,NEG,egypt
